sample	genotype	reporter	txn_inh	m6A_inh	transl_inh	time	time_num	target	experiment	replicate	Ct	expression	is_outlier
C2_4h__mock_none_CTU2KO	CTU2 KO	C2	ActD	mock	mock	4h	4	mCherry	2024-09-28	rep3	17.2331732187722	6.49079744252955	FALSE
C2_4h__mock_none_CTU2KO	CTU2 KO	C2	ActD	mock	mock	4h	4	Neon2	2024-09-28	rep3	20.1213546803889	0.876753686102838	FALSE
C2_0h__STM_none_CTU2KO	CTU2 KO	C2	ActD	STM	mock	0h	0	TDH1	2024-09-28	rep1	21.6173831655353	0.310836219325089	FALSE
C2_0h__STM_none_CTU2KO	CTU2 KO	C2	ActD	STM	mock	0h	0	mCherry	2024-09-28	rep1	18.0960778348517	3.56971237329212	FALSE
C2_0h__STM_none_CTU2KO	CTU2 KO	C2	ActD	STM	mock	0h	0	Neon2	2024-09-28	rep1	19.950815361383	0.987843445491822	FALSE
C2_0h__STM_none_CTU2KO	CTU2 KO	C2	ActD	STM	mock	0h	0	TDH1	2024-09-28	rep2	26.8338238391982	0.00836050060251628	FALSE
C2_0h__STM_none_CTU2KO	CTU2 KO	C2	ActD	STM	mock	0h	0	mCherry	2024-09-28	rep2	23.2714947891687	0.0987672446788439	FALSE
C2_0h__STM_none_CTU2KO	CTU2 KO	C2	ActD	STM	mock	0h	0	Neon2	2024-09-28	rep2	24.9280927556476	0.0313261847445504	FALSE
C2_0h__STM_none_CTU2KO	CTU2 KO	C2	ActD	STM	mock	0h	0	TDH1	2024-09-28	rep3	21.7320805512965	0.287080845282875	FALSE
C2_0h__STM_none_CTU2KO	CTU2 KO	C2	ActD	STM	mock	0h	0	mCherry	2024-09-28	rep3	18.1032771103842	3.55175049265239	FALSE
C2_0h__STM_none_CTU2KO	CTU2 KO	C2	ActD	STM	mock	0h	0	Neon2	2024-09-28	rep3	19.7592177728601	1.12706539037672	FALSE
C2_1h__STM_none_CTU2KO	CTU2 KO	C2	ActD	STM	mock	1h	1	TDH1	2024-09-28	rep1	23.9502321932789	0.0616966787374228	FALSE
C2_1h__STM_none_CTU2KO	CTU2 KO	C2	ActD	STM	mock	1h	1	mCherry	2024-09-28	rep1	20.6395489305461	0.612301699496227	FALSE
C2_1h__STM_none_CTU2KO	CTU2 KO	C2	ActD	STM	mock	1h	1	Neon2	2024-09-28	rep1	22.7906644165081	0.137830539655764	FALSE
C2_1h__STM_none_CTU2KO	CTU2 KO	C2	ActD	STM	mock	1h	1	TDH1	2024-09-28	rep2	24.2788391924074	0.0491311305134576	FALSE
C2_1h__STM_none_CTU2KO	CTU2 KO	C2	ActD	STM	mock	1h	1	mCherry	2024-09-28	rep2	21.0498383079707	0.460712114031682	FALSE
C2_1h__STM_none_CTU2KO	CTU2 KO	C2	ActD	STM	mock	1h	1	Neon2	2024-09-28	rep2	23.1701072205995	0.105959330122924	FALSE
C2_1h__STM_none_CTU2KO	CTU2 KO	C2	ActD	STM	mock	1h	1	TDH1	2024-09-28	rep3	21.0627494645846	0.456554230724494	FALSE
C2_1h__STM_none_CTU2KO	CTU2 KO	C2	ActD	STM	mock	1h	1	mCherry	2024-09-28	rep3	17.5116050078224	5.38302223230687	FALSE
C2_1h__STM_none_CTU2KO	CTU2 KO	C2	ActD	STM	mock	1h	1	Neon2	2024-09-28	rep3	19.617314341675	1.2434042067742	FALSE
C2_2h__STM_none_CTU2KO	CTU2 KO	C2	ActD	STM	mock	2h	2	TDH1	2024-09-28	rep1	20.4723193999798	0.687426006049406	FALSE
C2_2h__STM_none_CTU2KO	CTU2 KO	C2	ActD	STM	mock	2h	2	mCherry	2024-09-28	rep1	17.2274954276397	6.51655831836508	FALSE
C2_2h__STM_none_CTU2KO	CTU2 KO	C2	ActD	STM	mock	2h	2	Neon2	2024-09-28	rep1	19.3741442683607	1.47182757693769	FALSE
C2_2h__STM_none_CTU2KO	CTU2 KO	C2	ActD	STM	mock	2h	2	TDH1	2024-09-28	rep2	21.9055780811291	0.254552071788691	FALSE
C2_2h__STM_none_CTU2KO	CTU2 KO	C2	ActD	STM	mock	2h	2	mCherry	2024-09-28	rep2	18.4412459658732	2.83332040880235	FALSE
C2_2h__STM_none_CTU2KO	CTU2 KO	C2	ActD	STM	mock	2h	2	Neon2	2024-09-28	rep2	20.7838901521497	0.554011504110772	FALSE
C2_2h__STM_none_CTU2KO	CTU2 KO	C2	ActD	STM	mock	2h	2	TDH1	2024-09-28	rep3	22.0829846498922	0.225098263237298	FALSE
C2_2h__STM_none_CTU2KO	CTU2 KO	C2	ActD	STM	mock	2h	2	mCherry	2024-09-28	rep3	18.7868603603565	2.21102435210069	FALSE
C2_2h__STM_none_CTU2KO	CTU2 KO	C2	ActD	STM	mock	2h	2	Neon2	2024-09-28	rep3	21.0235734676609	0.469123094716265	FALSE
C2_4h__STM_none_CTU2KO	CTU2 KO	C2	ActD	STM	mock	4h	4	TDH1	2024-09-28	rep1	22.5503289559276	0.162826377649545	FALSE
C2_4h__STM_none_CTU2KO	CTU2 KO	C2	ActD	STM	mock	4h	4	mCherry	2024-09-28	rep1	19.1354765379003	1.73804946503036	FALSE
C2_4h__STM_none_CTU2KO	CTU2 KO	C2	ActD	STM	mock	4h	4	Neon2	2024-09-28	rep1	21.7091609584323	0.291729470692199	FALSE
C2_4h__STM_none_CTU2KO	CTU2 KO	C2	ActD	STM	mock	4h	4	TDH1	2024-09-28	rep2	22.1976805963	0.207895629031289	FALSE
C2_4h__STM_none_CTU2KO	CTU2 KO	C2	ActD	STM	mock	4h	4	mCherry	2024-09-28	rep2	18.7834642878181	2.24372417720279	FALSE
C2_4h__STM_none_CTU2KO	CTU2 KO	C2	ActD	STM	mock	4h	4	Neon2	2024-09-28	rep2	21.3013671575968	0.387121243875659	FALSE
C2_4h__STM_none_CTU2KO	CTU2 KO	C2	ActD	STM	mock	4h	4	TDH1	2024-09-28	rep3	21.8607437518796	0.262586903598226	FALSE
C2_4h__STM_none_CTU2KO	CTU2 KO	C2	ActD	STM	mock	4h	4	mCherry	2024-09-28	rep3	18.6397176119174	2.44861827011488	FALSE
C2_4h__STM_none_CTU2KO	CTU2 KO	C2	ActD	STM	mock	4h	4	Neon2	2024-09-28	rep3	21.1557558838066	0.428492426316507	FALSE
none_0h__mock_none_wt	WT	none	ActD	mock	mock	0h	0	TDH1	2024-09-28	rep1	21.0031010804788	0.475826097444349	FALSE
none_0h__mock_none_wt	WT	none	ActD	mock	mock	0h	0	GAPDH	2024-09-28	rep1	18.5543137294763	2.59967712494857	FALSE
none_0h__mock_none_wt	WT	none	ActD	mock	mock	0h	0	YTHDF2	2024-09-28	rep1	22.0377442061485	0.2323142724477	FALSE
none_0h__mock_none_wt	WT	none	ActD	mock	mock	0h	0	MYC	2024-09-28	rep1	25.7504574045083	0.0177149495223323	FALSE
none_0h__mock_none_wt	WT	none	ActD	mock	mock	0h	0	TDH1	2024-09-28	rep2	21.5708686345603	0.321012418258232	FALSE
none_0h__mock_none_wt	WT	none	ActD	mock	mock	0h	0	GAPDH	2024-09-28	rep2	18.8054304553118	2.18276079677421	FALSE
none_0h__mock_none_wt	WT	none	ActD	mock	mock	0h	0	YTHDF2	2024-09-28	rep2	22.3532386292609	0.186775962054804	FALSE
none_0h__mock_none_wt	WT	none	ActD	mock	mock	0h	0	MYC	2024-09-28	rep2	26.3339993751056	0.0118216005983777	FALSE
none_0h__mock_none_wt	WT	none	ActD	mock	mock	0h	0	TDH1	2024-09-28	rep3	20.0486429606261	0.922078177229753	FALSE
none_0h__mock_none_wt	WT	none	ActD	mock	mock	0h	0	GAPDH	2024-09-28	rep3	17.4850077558815	5.58909773056768	FALSE
none_0h__mock_none_wt	WT	none	ActD	mock	mock	0h	0	YTHDF2	2024-09-28	rep3	21.0958716234314	0.446182381010127	FALSE
none_0h__mock_none_wt	WT	none	ActD	mock	mock	0h	0	MYC	2024-09-28	rep3	24.7713523051963	0.0349204573492255	FALSE
none_1h__mock_none_wt	WT	none	ActD	mock	mock	1h	1	TDH1	2024-09-28	rep1	21.5524803099334	0.325139138110683	FALSE
none_1h__mock_none_wt	WT	none	ActD	mock	mock	1h	1	GAPDH	2024-09-28	rep1	18.7127605782529	2.327543386324	FALSE
none_1h__mock_none_wt	WT	none	ActD	mock	mock	1h	1	YTHDF2	2024-09-28	rep1	23.0599174123167	0.114412064364354	FALSE
none_1h__mock_none_wt	WT	none	ActD	mock	mock	1h	1	MYC	2024-09-28	rep1	29.3905748736381	0.00142087336489131	FALSE
none_1h__mock_none_wt	WT	none	ActD	mock	mock	1h	1	TDH1	2024-09-28	rep2	21.8867647745611	0.257885759371794	FALSE
none_1h__mock_none_wt	WT	none	ActD	mock	mock	1h	1	GAPDH	2024-09-28	rep2	19.3488391265972	1.49787330314827	FALSE
none_1h__mock_none_wt	WT	none	ActD	mock	mock	1h	1	YTHDF2	2024-09-28	rep2	23.4901011296169	0.0848741017843114	FALSE
none_1h__mock_none_wt	WT	none	ActD	mock	mock	1h	1	MYC	2024-09-28	rep2	29.1074158652682	0.00172899894504887	FALSE
none_1h__mock_none_wt	WT	none	ActD	mock	mock	1h	1	TDH1	2024-09-28	rep3	21.6230805109985	0.309611121609011	FALSE
none_1h__mock_none_wt	WT	none	ActD	mock	mock	1h	1	GAPDH	2024-09-28	rep3	18.9096942873208	2.0308680752227	FALSE
none_1h__mock_none_wt	WT	none	ActD	mock	mock	1h	1	YTHDF2	2024-09-28	rep3	23.2777675930926	0.0983421831771201	FALSE
none_1h__mock_none_wt	WT	none	ActD	mock	mock	1h	1	MYC	2024-09-28	rep3	29.3278128479095	0.00148405031540255	FALSE
none_2h__mock_none_wt	WT	none	ActD	mock	mock	2h	2	TDH1	2024-09-28	rep1	21.3200064852084	0.381978179231598	FALSE
none_2h__mock_none_wt	WT	none	ActD	mock	mock	2h	2	GAPDH	2024-09-28	rep1	18.3762810428874	2.93911327320474	FALSE
none_2h__mock_none_wt	WT	none	ActD	mock	mock	2h	2	YTHDF2	2024-09-28	rep1	23.735666444492	0.0715913411619403	FALSE
none_2h__mock_none_wt	WT	none	ActD	mock	mock	2h	2	MYC	2024-09-28	rep1	29.7440359732238	0.0011121234030452	FALSE
none_2h__mock_none_wt	WT	none	ActD	mock	mock	2h	2	TDH1	2024-09-28	rep2	21.1488758128546	0.430096445764262	FALSE
none_2h__mock_none_wt	WT	none	ActD	mock	mock	2h	2	GAPDH	2024-09-28	rep2	18.6709775803761	2.39626593085766	FALSE
none_2h__mock_none_wt	WT	none	ActD	mock	mock	2h	2	YTHDF2	2024-09-28	rep2	23.5570767010053	0.0810473283839427	FALSE
none_2h__mock_none_wt	WT	none	ActD	mock	mock	2h	2	MYC	2024-09-28	rep2	30.4963834417555	0.000660197422968221	FALSE
none_2h__mock_none_wt	WT	none	ActD	mock	mock	2h	2	TDH1	2024-09-28	rep3	20.984443047918	0.482017705003475	FALSE
none_2h__mock_none_wt	WT	none	ActD	mock	mock	2h	2	GAPDH	2024-09-28	rep3	18.1175978628741	3.51623682743576	FALSE
none_2h__mock_none_wt	WT	none	ActD	mock	mock	2h	2	YTHDF2	2024-09-28	rep3	23.6392238596817	0.0765435424026067	FALSE
none_2h__mock_none_wt	WT	none	ActD	mock	mock	2h	2	MYC	2024-09-28	rep3	31.0331281304789	0.00045509029432641	FALSE
none_4h__mock_none_wt	WT	none	ActD	mock	mock	4h	4	TDH1	2024-09-28	rep1	20.6697194003102	0.599522898817436	FALSE
none_4h__mock_none_wt	WT	none	ActD	mock	mock	4h	4	GAPDH	2024-09-28	rep1	17.9957530482564	3.82636602841798	FALSE
none_4h__mock_none_wt	WT	none	ActD	mock	mock	4h	4	YTHDF2	2024-09-28	rep1	25.0072871317594	0.029683342245788	FALSE
none_4h__mock_none_wt	WT	none	ActD	mock	mock	4h	4	MYC	2024-09-28	rep1	32.1609612543828	0.000208250461755011	FALSE
none_4h__mock_none_wt	WT	none	ActD	mock	mock	4h	4	TDH1	2024-09-28	rep2	20.8299731929976	0.536489374443164	FALSE
none_4h__mock_none_wt	WT	none	ActD	mock	mock	4h	4	GAPDH	2024-09-28	rep2	18.0264322412698	3.74544772461352	FALSE
none_4h__mock_none_wt	WT	none	ActD	mock	mock	4h	4	YTHDF2	2024-09-28	rep2	26.1742759318014	0.0132062184728763	FALSE
none_4h__mock_none_wt	WT	none	ActD	mock	mock	4h	4	MYC	2024-09-28	rep2	33.2612450463638	9.71331667532131e-05	FALSE
none_4h__mock_none_wt	WT	none	ActD	mock	mock	4h	4	TDH1	2024-09-28	rep3	21.0855085144581	0.449408456552309	FALSE
none_4h__mock_none_wt	WT	none	ActD	mock	mock	4h	4	GAPDH	2024-09-28	rep3	18.4650190829666	2.7636016995804	FALSE
none_4h__mock_none_wt	WT	none	ActD	mock	mock	4h	4	YTHDF2	2024-09-28	rep3	25.7887307563323	0.0172631357443048	FALSE
none_4h__mock_none_wt	WT	none	ActD	mock	mock	4h	4	MYC	2024-09-28	rep3	33.5344305456764	8.03767641663664e-05	FALSE
none_0h__STM_none_wt	WT	none	ActD	STM	mock	0h	0	TDH1	2024-09-28	rep1	20.9603432611654	0.490139379414261	FALSE
none_0h__STM_none_wt	WT	none	ActD	STM	mock	0h	0	GAPDH	2024-09-28	rep1	18.3273653546329	3.04180623748869	FALSE
none_0h__STM_none_wt	WT	none	ActD	STM	mock	0h	0	YTHDF2	2024-09-28	rep1	20.4720824413329	0.687526682136841	FALSE
none_0h__STM_none_wt	WT	none	ActD	STM	mock	0h	0	MYC	2024-09-28	rep1	26.3103301760529	0.0120171483133464	FALSE
none_0h__STM_none_wt	WT	none	ActD	STM	mock	0h	0	TDH1	2024-09-28	rep2	20.8665549737533	0.523047471122565	FALSE
none_0h__STM_none_wt	WT	none	ActD	STM	mock	0h	0	GAPDH	2024-09-28	rep2	18.3670774318708	2.96040501513722	FALSE
none_0h__STM_none_wt	WT	none	ActD	STM	mock	0h	0	YTHDF2	2024-09-28	rep2	20.4075692336875	0.718975018657162	FALSE
none_0h__STM_none_wt	WT	none	ActD	STM	mock	0h	0	MYC	2024-09-28	rep2	26.1993871195603	0.0129777262504795	FALSE
none_0h__STM_none_wt	WT	none	ActD	STM	mock	0h	0	TDH1	2024-09-28	rep3	20.822826998431	0.539156853152125	FALSE
none_0h__STM_none_wt	WT	none	ActD	STM	mock	0h	0	GAPDH	2024-09-28	rep3	18.2782073081643	3.14593339980919	FALSE
none_0h__STM_none_wt	WT	none	ActD	STM	mock	0h	0	YTHDF2	2024-09-28	rep3	20.4464810154547	0.701388820607375	FALSE
none_0h__STM_none_wt	WT	none	ActD	STM	mock	0h	0	MYC	2024-09-28	rep3	26.3644379492163	0.0115747963446116	FALSE
none_1h__STM_none_wt	WT	none	ActD	STM	mock	1h	1	TDH1	2024-09-28	rep1	20.6018788808826	0.628387782689876	FALSE
none_1h__STM_none_wt	WT	none	ActD	STM	mock	1h	1	GAPDH	2024-09-28	rep1	18.0953559238762	3.57161067308348	FALSE
none_1h__STM_none_wt	WT	none	ActD	STM	mock	1h	1	YTHDF2	2024-09-28	rep1	20.3713304830124	0.737620251271141	FALSE
none_1h__STM_none_wt	WT	none	ActD	STM	mock	1h	1	MYC	2024-09-28	rep1	26.8789906663563	0.00810247232377805	FALSE
none_1h__STM_none_wt	WT	none	ActD	STM	mock	1h	1	TDH1	2024-09-28	rep2	20.9796888795418	0.483610817456818	FALSE
none_1h__STM_none_wt	WT	none	ActD	STM	mock	1h	1	GAPDH	2024-09-28	rep2	18.3833962850543	2.94481568428801	FALSE
none_1h__STM_none_wt	WT	none	ActD	STM	mock	1h	1	YTHDF2	2024-09-28	rep2	20.405909070731	0.719799552905078	FALSE
none_1h__STM_none_wt	WT	none	ActD	STM	mock	1h	1	MYC	2024-09-28	rep2	26.9100494623203	0.00792990395054757	FALSE
none_1h__STM_none_wt	WT	none	ActD	STM	mock	1h	1	TDH1	2024-09-28	rep3	20.7961261657243	0.549214873527174	FALSE
none_1h__STM_none_wt	WT	none	ActD	STM	mock	1h	1	GAPDH	2024-09-28	rep3	18.4526187202662	2.78819485894602	FALSE
none_1h__STM_none_wt	WT	none	ActD	STM	mock	1h	1	YTHDF2	2024-09-28	rep3	20.6604489313581	0.603397628116192	FALSE
none_1h__STM_none_wt	WT	none	ActD	STM	mock	1h	1	MYC	2024-09-28	rep3	27.7284312777167	0.00449687124220274	FALSE
none_2h__STM_none_wt	WT	none	ActD	STM	mock	2h	2	TDH1	2024-09-28	rep1	20.7294821661587	0.57519546865616	FALSE
none_2h__STM_none_wt	WT	none	ActD	STM	mock	2h	2	GAPDH	2024-09-28	rep1	18.2538232620323	3.20083811393037	FALSE
none_2h__STM_none_wt	WT	none	ActD	STM	mock	2h	2	YTHDF2	2024-09-28	rep1	20.6269419849643	0.61776199525959	FALSE
none_2h__STM_none_wt	WT	none	ActD	STM	mock	2h	2	MYC	2024-09-28	rep1	28.2133451415327	0.00321319316428052	FALSE
none_2h__STM_none_wt	WT	none	ActD	STM	mock	2h	2	TDH1	2024-09-28	rep2	20.9852138732467	0.48175848938387	FALSE
none_2h__STM_none_wt	WT	none	ActD	STM	mock	2h	2	GAPDH	2024-09-28	rep2	18.5596792088171	2.59560867636687	FALSE
none_2h__STM_none_wt	WT	none	ActD	STM	mock	2h	2	YTHDF2	2024-09-28	rep2	20.8819028121522	0.518690286544047	FALSE
none_2h__STM_none_wt	WT	none	ActD	STM	mock	2h	2	MYC	2024-09-28	rep2	28.0769140617937	0.00353188603637876	FALSE
none_2h__STM_none_wt	WT	none	ActD	STM	mock	2h	2	TDH1	2024-09-28	rep3	20.5449592121759	0.653672862896386	FALSE
none_2h__STM_none_wt	WT	none	ActD	STM	mock	2h	2	GAPDH	2024-09-28	rep3	18.0707100517957	3.63225815298944	FALSE
none_2h__STM_none_wt	WT	none	ActD	STM	mock	2h	2	YTHDF2	2024-09-28	rep3	20.4320077407469	0.707310805408547	FALSE
none_2h__STM_none_wt	WT	none	ActD	STM	mock	2h	2	MYC	2024-09-28	rep3	27.4742045661563	0.00536340161678791	FALSE
none_4h__STM_none_wt	WT	none	ActD	STM	mock	4h	4	TDH1	2024-09-28	rep1	21.8164472450517	0.27076701454399	FALSE
none_4h__STM_none_wt	WT	none	ActD	STM	mock	4h	4	GAPDH	2024-09-28	rep1	19.1791939774941	1.68469456947888	FALSE
none_4h__STM_none_wt	WT	none	ActD	STM	mock	4h	4	YTHDF2	2024-09-28	rep1	21.9858521084228	0.240813487689817	FALSE
none_4h__STM_none_wt	WT	none	ActD	STM	mock	4h	4	MYC	2024-09-28	rep1	30.5936662118205	0.000617147242594258	FALSE
none_4h__STM_none_wt	WT	none	ActD	STM	mock	4h	4	TDH1	2024-09-28	rep2	21.0750953062681	0.452663958221643	FALSE
none_4h__STM_none_wt	WT	none	ActD	STM	mock	4h	4	GAPDH	2024-09-28	rep2	18.5525963280439	2.60564417500189	FALSE
none_4h__STM_none_wt	WT	none	ActD	STM	mock	4h	4	YTHDF2	2024-09-28	rep2	21.1852708509411	0.419499459296754	FALSE
none_4h__STM_none_wt	WT	none	ActD	STM	mock	4h	4	MYC	2024-09-28	rep2	30.1194866161645	0.000857296547090955	FALSE
none_4h__STM_none_wt	WT	none	ActD	STM	mock	4h	4	TDH1	2024-09-28	rep3	21.2830024547457	0.391913017951422	FALSE
none_4h__STM_none_wt	WT	none	ActD	STM	mock	4h	4	GAPDH	2024-09-28	rep3	18.558483894083	2.59140809710928	FALSE
none_4h__STM_none_wt	WT	none	ActD	STM	mock	4h	4	YTHDF2	2024-09-28	rep3	21.2999933761141	0.387585364570201	FALSE
none_4h__STM_none_wt	WT	none	ActD	STM	mock	4h	4	MYC	2024-09-28	rep3	29.7151650343276	0.00113460318552835	FALSE
none_0h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	0h	0	TDH1	2024-09-28	rep1	22.0090162339208	0.236933280041825	FALSE
none_0h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	0h	0	GAPDH	2024-09-28	rep1	19.5900197220153	1.26797889532181	FALSE
none_0h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	0h	0	YTHDF2	2024-09-28	rep1	21.9435024788897	0.247951177763676	FALSE
none_0h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	0h	0	MYC	2024-09-28	rep1	27.1446868768931	0.00673961405250739	FALSE
none_0h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	0h	0	TDH1	2024-09-28	rep2	21.0942869115582	0.44668224404065	FALSE
none_0h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	0h	0	GAPDH	2024-09-28	rep2	18.8192403327599	2.16926130685242	FALSE
none_0h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	0h	0	YTHDF2	2024-09-28	rep2	21.0333634568192	0.466636160454927	FALSE
none_0h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	0h	0	MYC	2024-09-28	rep2	26.3092371444814	0.0120262563363057	FALSE
none_0h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	0h	0	TDH1	2024-09-28	rep3	21.3231273458143	0.381152813723216	FALSE
none_0h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	0h	0	GAPDH	2024-09-28	rep3	18.9619814695204	1.96019306818031	FALSE
none_0h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	0h	0	YTHDF2	2024-09-28	rep3	21.3759339192826	0.367556126538793	FALSE
none_0h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	0h	0	MYC	2024-09-28	rep3	26.9220249936117	0.00786435180245571	FALSE
none_1h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	1h	1	TDH1	2024-09-28	rep1	21.377198102481	0.367142155196905	FALSE
none_1h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	1h	1	GAPDH	2024-09-28	rep1	18.9664623829621	1.95639292141773	FALSE
none_1h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	1h	1	YTHDF2	2024-09-28	rep1	22.0260192387609	0.234201467810889	FALSE
none_1h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	1h	1	MYC	2024-09-28	rep1	28.3070131000489	0.0030112025479736	FALSE
none_1h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	1h	1	TDH1	2024-09-28	rep2	20.9762128268615	0.484777437719132	FALSE
none_1h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	1h	1	GAPDH	2024-09-28	rep2	18.3263963066471	3.042321281691	FALSE
none_1h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	1h	1	YTHDF2	2024-09-28	rep2	21.6301206304189	0.308096383663549	FALSE
none_1h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	1h	1	MYC	2024-09-28	rep2	27.8119679487066	0.00424388306551242	FALSE
none_1h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	1h	1	TDH1	2024-09-28	rep3	21.1691914668462	0.4240714305703	FALSE
none_1h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	1h	1	GAPDH	2024-09-28	rep3	18.4200032413688	2.85120367004768	FALSE
none_1h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	1h	1	YTHDF2	2024-09-28	rep3	21.7391950109416	0.286440401507135	FALSE
none_1h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	1h	1	MYC	2024-09-28	rep3	28.1555013511835	0.00334464131662394	FALSE
none_2h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	2h	2	TDH1	2024-09-28	rep1	21.3661332766573	0.369968786361229	FALSE
none_2h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	2h	2	GAPDH	2024-09-28	rep1	18.8386064651212	2.13846846605655	FALSE
none_2h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	2h	2	YTHDF2	2024-09-28	rep1	22.4700770547608	0.172316998662948	FALSE
none_2h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	2h	2	MYC	2024-09-28	rep1	29.7887579525633	0.00107817764451929	FALSE
none_2h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	2h	2	TDH1	2024-09-28	rep2	21.0688232766856	0.454630914735505	FALSE
none_2h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	2h	2	GAPDH	2024-09-28	rep2	18.4609113894583	2.7719433342978	FALSE
none_2h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	2h	2	YTHDF2	2024-09-28	rep2	22.1110550132334	0.220754339906161	FALSE
none_2h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	2h	2	MYC	2024-09-28	rep2	29.4631864502951	0.00135112991791229	FALSE
none_2h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	2h	2	TDH1	2024-09-28	rep3	22.2582480622722	0.199348423624268	FALSE
none_2h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	2h	2	GAPDH	2024-09-28	rep3	19.6894055243744	1.18351171870881	FALSE
none_2h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	2h	2	YTHDF2	2024-09-28	rep3	23.4661430805143	0.086297192808103	FALSE
none_2h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	2h	2	MYC	2024-09-28	rep3	30.5539854106261	0.0006343572450141	FALSE
none_4h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	4h	4	TDH1	2024-09-28	rep1	21.9313004903167	0.250047324225808	FALSE
none_4h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	4h	4	GAPDH	2024-09-28	rep1	19.309863029422	1.53869678903115	FALSE
none_4h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	4h	4	YTHDF2	2024-09-28	rep1	24.1503500840571	0.053708722310568	FALSE
none_4h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	4h	4	MYC	2024-09-28	rep1	31.7419047426173	0.000278441877159858	FALSE
none_4h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	4h	4	TDH1	2024-09-28	rep2	21.8409983475068	0.266205484135188	FALSE
none_4h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	4h	4	GAPDH	2024-09-28	rep2	19.0619356694683	1.82735248580194	FALSE
none_4h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	4h	4	YTHDF2	2024-09-28	rep2	24.2488491798532	0.0501618571633728	FALSE
none_4h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	4h	4	MYC	2024-09-28	rep2	32.6330800210129	0.000150128817123208	FALSE
none_4h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	4h	4	TDH1	2024-09-28	rep3	21.2753249278157	0.393994045090321	FALSE
none_4h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	4h	4	GAPDH	2024-09-28	rep3	18.6327145191568	2.46193220300041	FALSE
none_4h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	4h	4	YTHDF2	2024-09-28	rep3	24.3646188066223	0.0462935828565322	FALSE
none_4h__mock_none_ELP1KO	ELP1 KO	none	ActD	mock	mock	4h	4	MYC	2024-09-28	rep3	32.9289525154942	0.000122291864670141	FALSE
none_0h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	0h	0	TDH1	2024-09-28	rep1	23.5076744934157	0.0838493088698066	FALSE
none_0h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	0h	0	GAPDH	2024-09-28	rep1	21.2160963160703	0.410505897890143	FALSE
